year_stringteam_1_name,team_1_score,team_2_name,team_2_score,date_string
2018,Central Connecticut State,66.0,Fairleigh Dickinson,65.0,Jan18
2018,Central Connecticut State,72.0,Long Island University,63.0,Jan20
2018,Central Connecticut State,89.0,Long Island University,94.0,Jan27
2018,Central Connecticut State,59.0,Wagner,72.0,Feb1
2018,Central Connecticut State,54.0,Sacred Heart,67.0,Feb3
2018,Central Connecticut State,57.0,Mount St. Mary's,71.0,Feb8
2018,Central Connecticut State,50.0,Sacred Heart,67.0,Feb10
2018,Central Connecticut State,71.0,Saint Francis (PA),77.0,Feb15
2018,Central Connecticut State,65.0,Robert Morris,58.0,Feb17
2018,Central Connecticut State,62.0,Wagner,64.0,Feb22
2018,Central Connecticut State,78.0,St. Francis (NY),75.0,Feb24
2018,Central Connecticut State,61.0,Wagner,73.0,Feb28
2018,Central Florida,88.0,Mercer,79.0,Nov10
2018,Central Florida,68.0,Gardner-Webb,65.0,Nov15
2018,Central Florida,75.0,William & Mary,64.0,Nov18
2018,Central Florida,68.0,Nebraska,59.0,Nov23
2018,Central Florida,45.0,West Virginia,83.0,Nov24
2018,Central Florida,43.0,St. John's (NY),46.0,Nov26
2018,Central Florida,59.0,Missouri,62.0,Nov30
2018,Central Florida,76.0,Southern,60.0,Dec9
2018,Central Florida,61.0,Southeastern Louisiana,53.0,Dec12
2018,Central Florida,74.0,Stetson,55.0,Dec19
2018,Central Florida,89.0,South Carolina State,64.0,Dec21
2018,Central Florida,51.0,Southern Methodist,56.0,Dec27
2018,Central Florida,59.0,East Carolina,39.0,Dec31
2018,Central Florida,65.0,Memphis,56.0,Jan3
2018,Central Florida,60.0,Temple,39.0,Jan7
2018,Central Florida,53.0,Connecticut,62.0,Jan10
2018,Central Florida,38.0,Cincinnati,49.0,Jan16
2018,Central Florida,71.0,South Florida,69.0,Jan20
2018,Central Florida,62.0,Wichita State,81.0,Jan25
2018,Central Florida,70.0,Connecticut,61.0,Jan31
2018,Central Florida,65.0,Houston,69.0,Feb3
2018,Central Florida,40.0,Cincinnati,77.0,Feb6
2018,Central Florida,68.0,Memphis,64.0,Feb11
2018,Central Florida,72.0,South Florida,57.0,Feb14
2018,Central Florida,52.0,Southern Methodist,37.0,Feb17
2018,Central Florida,61.0,Tulsa,70.0,Feb21
2018,Central Florida,56.0,Temple,75.0,Feb25
2018,Central Florida,71.0,Wichita State,75.0,Mar1
2018,Central Florida,60.0,Tulane,51.0,Mar4
2018,Central Florida,66.0,East Carolina,52.0,Mar8
2018,Central Michigan,108.0,Siena Heights,48.0,Nov10
2018,Central Michigan,65.0,Michigan,72.0,Nov13
2018,Central Michigan,103.0,Eureka,68.0,Nov18
2018,Central Michigan,71.0,Sam Houston State,60.0,Nov22
2018,Central Michigan,70.0,Jackson State,63.0,Dec1
2018,Central Michigan,75.0,Montana State,48.0,Dec5
2018,Central Michigan,74.0,Tennessee Tech,69.0,Dec9
2018,Central Michigan,80.0,Southern Utah,86.0,Dec16
2018,Central Michigan,92.0,Missouri-Kansas City,86.0,Dec19
2018,Central Michigan,70.0,Southern Illinois-Edwardsville,52.0,Dec22
2018,Central Michigan,91.0,Lawrence,73.0,Dec29
2018,Central Michigan,75.0,Ohio,50.0,Jan2
2018,Central Michigan,69.0,Kent State,85.0,Jan6
2018,Central Michigan,74.0,Eastern Michigan,79.0,Jan9
2018,Central Michigan,82.0,Toledo,93.0,Jan13
2018,Central Michigan,61.0,Miami (OH),70.0,Jan23
2018,Central Michigan,76.0,Kent State,84.0,Jan27
2018,Central Michigan,81.0,Northern Illinois,67.0,Jan30
2018,Central Michigan,101.0,Ohio,98.0,Feb3
2018,Central Michigan,80.0,Northern Illinois,72.0,Feb13
2018,Central Michigan,67.0,Eastern Michigan,72.0,Feb17
2018,Central Michigan,81.0,Western Michigan,83.0,Feb20
2018,Central Michigan,76.0,Toledo,89.0,Feb23
2018,Central Michigan,84.0,Western Michigan,71.0,Mar3
2018,Charleston Southern,62.0,Davidson,110.0,Nov10
2018,Charleston Southern,56.0,North Carolina State,78.0,Nov12
2018,Charleston Southern,98.0,Columbia International,58.0,Nov15
2018,Charleston Southern,82.0,South Carolina Upstate,72.0,Nov18
2018,Charleston Southern,107.0,Toccoa Falls,36.0,Nov20
2018,Charleston Southern,64.0,Illinois State,62.0,Nov25
2018,Charleston Southern,68.0,Virginia Military Institute,76.0,Nov28
2018,Charleston Southern,88.0,South Carolina State,91.0,Dec12
2018,Charleston Southern,65.0,Eastern Kentucky,70.0,Dec15
2018,Charleston Southern,58.0,Florida State,69.0,Dec18
2018,Charleston Southern,102.0,Johnson & Wales (NC),58.0,Dec21
2018,Charleston Southern,84.0,Longwood,43.0,Dec30
2018,Charleston Southern,53.0,Liberty,70.0,Jan2
2018,Charleston Southern,59.0,High Point,80.0,Jan6
2018,Charleston Southern,61.0,Radford,64.0,Jan9
2018,Charleston Southern,53.0,Winthrop,64.0,Jan12
2018,Charleston Southern,73.0,North Carolina-Asheville,83.0,Jan15
2018,Charleston Southern,83.0,Gardner-Webb,68.0,Jan21
2018,Charleston Southern,49.0,Presbyterian,57.0,Jan24
2018,Charleston Southern,84.0,Radford,81.0,Jan27
2018,Charleston Southern,83.0,High Point,74.0,Feb1
2018,Charleston Southern,61.0,Gardner-Webb,63.0,Feb3
2018,Charleston Southern,87.0,Liberty,75.0,Feb7
2018,Charleston Southern,64.0,Presbyterian,54.0,Feb10
2018,Charleston Southern,77.0,Longwood,65.0,Feb15
2018,Charleston Southern,80.0,North Carolina-Asheville,85.0,Feb18
2018,Charleston Southern,78.0,Winthrop,75.0,Feb24
2018,Charleston Southern,68.0,Presbyterian,51.0,Feb27
2018,Charleston Southern,66.0,North Carolina-Asheville,71.0,Mar1
2018,Charlotte,116.0,Methodist,76.0,Nov10
2018,Charlotte,65.0,Oklahoma State,83.0,Nov13
2018,Charlotte,72.0,College of Charleston,81.0,Nov18
2018,Charlotte,83.0,Presbyterian,74.0,Nov20
2018,Charlotte,70.0,High Point,67.0,Nov24
2018,Charlotte,70.0,Davidson,85.0,Nov28
2018,Charlotte,82.0,James Madison,87.0,Dec2
2018,Charlotte,57.0,Wake Forest,80.0,Dec5
2018,Charlotte,50.0,Chattanooga,64.0,Dec10
2018,Charlotte,69.0,East Carolina,50.0,Dec18
2018,Charlotte,76.0,South Florida,78.0,Dec21
2018,Charlotte,58.0,Old Dominion,89.0,Dec30
2018,Charlotte,70.0,North Texas,68.0,Jan4
2018,Charlotte,64.0,Rice,73.0,Jan6
2018,Charlotte,83.0,Marshall,91.0,Jan11
2018,Charlotte,63.0,Western Kentucky,73.0,Jan13
2018,Charlotte,64.0,Florida Atlantic,75.0,Jan18
2018,Charlotte,59.0,Florida International,79.0,Jan20
2018,Charlotte,66.0,Old Dominion,88.0,Jan27
2018,Charlotte,73.0,Middle Tennessee,78.0,Feb3
2018,Charlotte,65.0,Louisiana Tech,83.0,Feb8
2018,Charlotte,54.0,Southern Mississippi,72.0,Feb10
2018,Charlotte,86.0,Texas-El Paso,87.0,Feb15
2018,Charlotte,89.0,Texas-San Antonio,97.0,Feb17
2018,Charlotte,55.0,Western Kentucky,93.0,Feb22
2018,Charlotte,75.0,Marshall,103.0,Feb24
2018,Charlotte,83.0,Florida International,89.0,Mar1
2018,Charlotte,85.0,Florida Atlantic,78.0,Mar3
2018,Chattanooga,65.0,Wyoming,74.0,Nov10
2018,Chattanooga,94.0,Hiwassee,46.0,Nov16
2018,Chattanooga,75.0,Jacksonville State,77.0,Nov21
2018,Chattanooga,95.0,Tennessee Wesleyan,60.0,Nov25
2018,Chattanooga,66.0,Tennessee-Martin,63.0,Dec2
2018,Chattanooga,66.0,Marshall,70.0,Dec5
2018,Chattanooga,76.0,Tennessee Tech,82.0,Dec17
2018,Chattanooga,70.0,Jacksonville State,67.0,Dec21
2018,Chattanooga,48.0,Georgia State,71.0,Dec23
2018,Chattanooga,56.0,Samford,73.0,Dec30
2018,Chattanooga,63.0,Western Carolina,75.0,Jan4
2018,Chattanooga,66.0,East Tennessee State,85.0,Jan6
2018,Chattanooga,55.0,Furman,73.0,Jan10
2018,Chattanooga,101.0,Citadel,110.0,Jan13
2018,Chattanooga,71.0,Mercer,75.0,Jan15
2018,Chattanooga,67.0,Wofford,71.0,Jan20
2018,Chattanooga,78.0,Samford,71.0,Jan24
2018,Chattanooga,69.0,Virginia Military Institute,70.0,Jan27
2018,Chattanooga,87.0,North Carolina-Greensboro,85.0,Jan29
2018,Chattanooga,68.0,Western Carolina,70.0,Feb1
2018,Chattanooga,61.0,East Tennessee State,81.0,Feb3
2018,Chattanooga,85.0,Citadel,82.0,Feb8
2018,Chattanooga,75.0,Mercer,84.0,Feb10
2018,Chattanooga,56.0,Furman,75.0,Feb15
2018,Chattanooga,64.0,Wofford,74.0,Feb17
2018,Chattanooga,51.0,North Carolina-Greensboro,72.0,Feb23
2018,Chattanooga,65.0,Virginia Military Institute,68.0,Feb25
2018,Chattanooga,89.0,Samford,79.0,Mar2
2018,Chattanooga,59.0,East Tennessee State,77.0,Mar3
2018,Chicago State,62.0,Iowa,95.0,Nov10
2018,Chicago State,42.0,Purdue,111.0,Nov12
2018,Chicago State,101.0,Silver Lake,53.0,Nov14
2018,Chicago State,66.0,Notre Dame,105.0,Nov16
2018,Chicago State,44.0,Northern Iowa,82.0,Nov18
2018,Chicago State,113.0,East-West,65.0,Nov21
2018,Chicago State,73.0,Maryland-Baltimore County,84.0,Nov23
2018,Chicago State,73.0,Presbyterian,75.0,Nov24
2018,Chicago State,67.0,Drake,79.0,Nov26
2018,Chicago State,69.0,Marquette,95.0,Nov29
2018,Chicago State,77.0,Northern Illinois,95.0,Dec2
2018,Chicago State,50.0,Oakland,82.0,Dec9
2018,Chicago State,31.0,Northwestern,96.0,Dec11
2018,Chicago State,76.0,Southern Illinois-Edwardsville,88.0,Dec19
2018,Chicago State,70.0,Wisconsin,82.0,Dec27
2018,Chicago State,71.0,Western Michigan,92.0,Dec30
2018,Chicago State,60.0,New Mexico State,97.0,Jan6
2018,Chicago State,64.0,Seattle,67.0,Jan11
2018,Chicago State,58.0,Utah Valley,83.0,Jan13
2018,Chicago State,58.0,Grand Canyon,86.0,Jan18
2018,Chicago State,81.0,Texas-Rio Grande Valley,87.0,Jan27
2018,Chicago State,55.0,Grand Canyon,89.0,Feb3
2018,Chicago State,57.0,Utah Valley,97.0,Feb8
2018,Chicago State,81.0,Seattle,91.0,Feb10
2018,Chicago State,67.0,Missouri-Kansas City,76.0,Feb15
2018,Chicago State,67.0,New Mexico State,78.0,Feb22
2018,Chicago State,75.0,Texas-Rio Grande Valley,83.0,Feb24
2018,Chicago State,96.0,Missouri-Kansas City,82.0,Mar3
2018,Chicago State,70.0,New Mexico State,97.0,Mar8
2018,Cincinnati,107.0,Savannah State,77.0,Nov10
2018,Cincinnati,102.0,Western Carolina,51.0,Nov13
2018,Cincinnati,97.0,Coppin State,54.0,Nov16
2018,Cincinnati,75.0,Richmond,48.0,Nov21
2018,Cincinnati,78.0,Wyoming,53.0,Nov22
2018,Cincinnati,76.0,Xavier,89.0,Dec2
2018,Cincinnati,60.0,Florida,66.0,Dec9
2018,Cincinnati,65.0,Mississippi State,50.0,Dec12
2018,Cincinnati,77.0,UCLA,63.0,Dec16
2018,Cincinnati,81.0,Cleveland State,62.0,Dec21
2018,Cincinnati,82.0,Memphis,48.0,Dec31
2018,Cincinnati,55.0,Temple,53.0,Jan4
2018,Cincinnati,76.0,Southern Methodist,56.0,Jan7
2018,Cincinnati,78.0,South Florida,55.0,Jan13
2018,Cincinnati,86.0,East Carolina,60.0,Jan20
2018,Cincinnati,75.0,Temple,42.0,Jan24
2018,Cincinnati,62.0,Memphis,48.0,Jan27
2018,Cincinnati,80.0,Houston,70.0,Jan31
2018,Cincinnati,65.0,Connecticut,57.0,Feb3
2018,Cincinnati,76.0,Southern Methodist,51.0,Feb11
2018,Cincinnati,62.0,Houston,67.0,Feb15
2018,Cincinnati,72.0,Wichita State,76.0,Feb18
2018,Cincinnati,77.0,Connecticut,52.0,Feb22
2018,Cincinnati,82.0,Tulsa,74.0,Feb25
2018,Cincinnati,78.0,Tulane,49.0,Mar1
2018,Cincinnati,62.0,Wichita State,61.0,Mar4
2018,Citadel,109.0,Oglethorpe,73.0,Nov10
2018,Citadel,93.0,Virginia Tech,132.0,Nov12
2018,Citadel,73.0,North Carolina A&T,92.0,Nov15
2018,Citadel,79.0,High Point,77.0,Nov18
2018,Citadel,116.0,Trinity Baptist,66.0,Nov21
2018,Citadel,78.0,Florida State,113.0,Nov24
2018,Citadel,91.0,Marist,100.0,Dec1
2018,Citadel,72.0,Maryland-Baltimore County,98.0,Dec2
2018,Citadel,84.0,James Madison,82.0,Dec5
2018,Citadel,110.0,Point University,66.0,Dec16
2018,Citadel,65.0,Ohio State,94.0,Dec19
2018,Citadel,79.0,Western Carolina,81.0,Dec30
2018,Citadel,67.0,Furman,107.0,Jan4
2018,Citadel,92.0,Wofford,109.0,Jan6
2018,Citadel,91.0,Samford,107.0,Jan11
2018,Citadel,58.0,North Carolina-Greensboro,72.0,Jan18
2018,Citadel,81.0,Virginia Military Institute,88.0,Jan20
2018,Citadel,76.0,Mercer,74.0,Jan27
2018,Citadel,71.0,East Tennessee State,73.0,Jan29
2018,Citadel,80.0,Wofford,78.0,Feb1
2018,Citadel,100.0,Furman,92.0,Feb3
2018,Citadel,103.0,Samford,116.0,Feb10
2018,Citadel,66.0,North Carolina-Greensboro,82.0,Feb15
2018,Citadel,71.0,Virginia Military Institute,75.0,Feb17
2018,Citadel,84.0,East Tennessee State,82.0,Feb20
2018,Citadel,70.0,Mercer,83.0,Feb23
2018,Citadel,75.0,Western Carolina,92.0,Feb25
2018,Citadel,78.0,Virginia Military Institute,70.0,Mar2
2018,Citadel,58.0,North Carolina-Greensboro,72.0,Mar3
2018,Clemson,85.0,Western Carolina,57.0,Nov10
2018,Clemson,87.0,North Carolina A&T,63.0,Nov12
2018,Clemson,81.0,Ohio,76.0,Nov16
2018,Clemson,78.0,Hofstra,59.0,Nov17
2018,Clemson,60.0,Temple,67.0,Nov19
2018,Clemson,84.0,Texas Southern,77.0,Nov24
2018,Clemson,79.0,Ohio State,65.0,Nov29
2018,Clemson,83.0,North Carolina-Asheville,52.0,Dec3
2018,Clemson,81.0,Samford,59.0,Dec9
2018,Clemson,71.0,Florida,69.0,Dec16
2018,Clemson,64.0,South Carolina,48.0,Dec19
2018,Clemson,89.0,Louisiana,60.0,Dec22
2018,Clemson,78.0,North Carolina State,62.0,Dec30
2018,Clemson,74.0,Louisville,69.0,Jan6
2018,Clemson,77.0,North Carolina State,78.0,Jan11
2018,Clemson,72.0,Miami (FL),63.0,Jan13
2018,Clemson,79.0,North Carolina,87.0,Jan16
2018,Clemson,67.0,Notre Dame,58.0,Jan20
2018,Clemson,36.0,Virginia,61.0,Jan23
2018,Clemson,72.0,Georgia Tech,70.0,Jan28
2018,Clemson,82.0,North Carolina,78.0,Jan30
2018,Clemson,75.0,Wake Forest,67.0,Feb3
2018,Clemson,72.0,Pittsburgh,48.0,Feb8
2018,Clemson,79.0,Florida State,81.0,Feb14
2018,Clemson,57.0,Duke,66.0,Feb18
2018,Clemson,58.0,Virginia Tech,65.0,Feb21
2018,Clemson,75.0,Georgia Tech,67.0,Feb24
2018,Clemson,76.0,Florida State,63.0,Feb28
2018,Clemson,52.0,Syracuse,55.0,Mar3
2018,Cleveland State,38.0,Rutgers,70.0,Nov14
2018,Cleveland State,80.0,Coppin State,56.0,Nov17
2018,Cleveland State,69.0,East Carolina,72.0,Nov20
2018,Cleveland State,62.0,Kent State,72.0,Dec2
2018,Cleveland State,67.0,Western Michigan,78.0,Dec6
2018,Cleveland State,89.0,Notre Dame (CA),56.0,Dec10
2018,Cleveland State,77.0,Niagara,79.0,Dec19
2018,Cleveland State,62.0,Toledo,77.0,Dec23
2018,Cleveland State,61.0,Michigan State,111.0,Dec29
2018,Cleveland State,77.0,Youngstown State,80.0,Jan1
2018,Cleveland State,80.0,Green Bay,79.0,Jan4
2018,Cleveland State,63.0,Milwaukee,67.0,Jan6
2018,Cleveland State,84.0,Detroit Mercy,85.0,Jan10
2018,Cleveland State,68.0,Oakland,81.0,Jan12
2018,Cleveland State,55.0,Northern Kentucky,70.0,Jan15
2018,Cleveland State,70.0,IUPUI,67.0,Jan18
2018,Cleveland State,80.0,Illinois-Chicago,87.0,Jan20
2018,Cleveland State,44.0,Green Bay,66.0,Jan25
2018,Cleveland State,47.0,Milwaukee,70.0,Jan27
2018,Cleveland State,77.0,Wright State,74.0,Feb1
2018,Cleveland State,61.0,Northern Kentucky,78.0,Feb3
2018,Cleveland State,73.0,IUPUI,78.0,Feb8
2018,Cleveland State,86.0,Illinois-Chicago,78.0,Feb10
2018,Cleveland State,75.0,Detroit Mercy,72.0,Feb14
2018,Cleveland State,66.0,Oakland,82.0,Feb16
2018,Cleveland State,63.0,Wright State,72.0,Feb19
2018,Cleveland State,99.0,Youngstown State,94.0,Feb24
2018,Cleveland State,72.0,Youngstown State,71.0,Mar2
2018,Cleveland State,89.0,Northern Kentucky,80.0,Mar3
2018,Cleveland State,44.0,Oakland,43.0,Mar5
2018,Cleveland State,57.0,Wright State,74.0,Mar6
2018,Coastal Carolina,102.0,Piedmont,50.0,Nov10
2018,Coastal Carolina,60.0,Lamar,66.0,Nov14
2018,Coastal Carolina,83.0,Texas-San Antonio,69.0,Nov17
2018,Coastal Carolina,67.0,Vermont,80.0,Nov18
2018,Coastal Carolina,89.0,Iona,84.0,Nov19
2018,Coastal Carolina,70.0,St. Andrews,34.0,Nov22
2018,Coastal Carolina,81.0,Wofford,87.0,Nov29
2018,Coastal Carolina,67.0,Lamar,69.0,Dec2
2018,Coastal Carolina,85.0,Hampton,81.0,Dec6
2018,Coastal Carolina,78.0,South Carolina,80.0,Dec9
2018,Coastal Carolina,83.0,Montreat,70.0,Dec16
2018,Coastal Carolina,80.0,Wake Forest,84.0,Dec18
2018,Coastal Carolina,65.0,College of Charleston,67.0,Dec22
2018,Coastal Carolina,90.0,Texas-Arlington,65.0,Dec29
2018,Coastal Carolina,48.0,Texas State,53.0,Dec31
2018,Coastal Carolina,72.0,Louisiana-Monroe,82.0,Jan4
2018,Coastal Carolina,64.0,Louisiana,81.0,Jan6
2018,Coastal Carolina,66.0,Georgia Southern,77.0,Jan11
2018,Coastal Carolina,58.0,Georgia State,72.0,Jan13
2018,Coastal Carolina,57.0,South Alabama,60.0,Jan18
2018,Coastal Carolina,74.0,Troy,73.0,Jan20
2018,Coastal Carolina,56.0,Texas State,54.0,Feb1
2018,Coastal Carolina,80.0,Texas-Arlington,87.0,Feb3
2018,Coastal Carolina,65.0,Troy,66.0,Feb15
2018,Coastal Carolina,72.0,South Alabama,70.0,Feb17
2018,Coastal Carolina,66.0,Texas State,73.0,Mar7
2018,Colgate,58.0,Connecticut,70.0,Nov10
2018,Colgate,72.0,Cornell,61.0,Nov16
2018,Colgate,93.0,Maryland-Baltimore County,88.0,Nov19
2018,Colgate,77.0,Columbia,71.0,Nov25
2018,Colgate,76.0,Marist,78.0,Dec6
2018,Colgate,58.0,Syracuse,72.0,Dec9
2018,Colgate,87.0,NJIT,76.0,Dec12
2018,Colgate,103.0,Pittsburgh-Bradford,52.0,Dec22
2018,Colgate,79.0,Holy Cross,74.0,Dec29
2018,Colgate,68.0,Lafayette,71.0,Jan5
2018,Colgate,70.0,Navy,62.0,Jan8
2018,Colgate,76.0,Lehigh,72.0,Jan17
2018,Colgate,77.0,Loyola (MD),72.0,Jan20
2018,Colgate,83.0,Lafayette,93.0,Jan31
2018,Colgate,69.0,Navy,64.0,Feb4
2018,Colgate,78.0,Lehigh,88.0,Feb14
2018,Colgate,68.0,Loyola (MD),47.0,Feb18
2018,Colgate,59.0,Holy Cross,53.0,Feb24
2018,Colgate,76.0,Lafayette,54.0,Mar1
2018,Colgate,62.0,Holy Cross,55.0,Mar4
2018,College of Charleston,68.0,Siena,60.0,Nov10
2018,College of Charleston,63.0,Wichita State,81.0,Nov13
2018,College of Charleston,59.0,Sam Houston State,49.0,Nov23
2018,College of Charleston,55.0,Alaska-Anchorage,46.0,Nov25
2018,College of Charleston,69.0,Western Carolina,60.0,Nov30
2018,College of Charleston,70.0,High Point,58.0,Dec4
2018,College of Charleston,92.0,North Greenville,60.0,Dec10
2018,College of Charleston,62.0,Rhode Island,68.0,Dec16
2018,College of Charleston,80.0,South Carolina State,64.0,Dec19
2018,College of Charleston,73.0,Towson,62.0,Dec30
2018,College of Charleston,93.0,Delaware,78.0,Jan2
2018,College of Charleston,82.0,Drexel,87.0,Jan5
2018,College of Charleston,62.0,Towson,73.0,Jan7
2018,College of Charleston,82.0,Northeastern,66.0,Jan11
2018,College of Charleston,58.0,Elon,63.0,Jan13
2018,College of Charleston,80.0,North Carolina-Wilmington,76.0,Jan18
2018,College of Charleston,76.0,Hofstra,70.0,Jan20
2018,College of Charleston,62.0,Delaware,54.0,Jan25
2018,College of Charleston,66.0,James Madison,59.0,Jan27
2018,College of Charleston,69.0,Northeastern,64.0,Feb1
2018,College of Charleston,86.0,Hofstra,85.0,Feb3
2018,College of Charleston,82.0,William & Mary,77.0,Feb8
2018,College of Charleston,89.0,Drexel,67.0,Feb10
2018,College of Charleston,81.0,James Madison,78.0,Feb15
2018,College of Charleston,88.0,North Carolina-Wilmington,74.0,Feb17
2018,College of Charleston,79.0,Elon,58.0,Feb22
2018,College of Charleston,104.0,William & Mary,114.0,Feb24
2018,College of Charleston,66.0,Drexel,59.0,Mar4
2018,College of Charleston,83.0,William & Mary,73.0,Mar5
2018,College of Charleston,83.0,Northeastern,76.0,Mar6
2018,Colorado State,72.0,Sacramento State,61.0,Nov10
2018,Colorado State,80.0,Winthrop,76.0,Nov14
2018,Colorado State,53.0,Tulane,80.0,Nov17
2018,Colorado State,73.0,Florida State,90.0,Nov19
2018,Colorado State,76.0,New Mexico State,89.0,Nov22
2018,Colorado State,72.0,Northwestern State,60.0,Nov24
2018,Colorado State,67.0,Missouri State,77.0,Nov28
2018,Colorado State,72.0,Colorado,63.0,Dec2
2018,Colorado State,65.0,Oregon,95.0,Dec8
2018,Colorado State,66.0,Texas State,58.0,Dec17
2018,Colorado State,87.0,Arkansas-Fort Smith,73.0,Dec19
2018,Colorado State,68.0,Long Beach State,66.0,Dec23
2018,Colorado State,59.0,San Jose State,52.0,Dec30
2018,Colorado State,68.0,San Diego State,77.0,Jan2
2018,Colorado State,79.0,Fresno State,82.0,Jan6
2018,Colorado State,84.0,Utah State,75.0,Jan10
2018,Colorado State,78.0,Wyoming,73.0,Jan13
2018,Colorado State,74.0,Nevada-Las Vegas,79.0,Jan20
2018,Colorado State,78.0,San Diego State,97.0,Jan24
2018,Colorado State,65.0,New Mexico,80.0,Jan27
2018,Colorado State,86.0,Wyoming,91.0,Jan31
2018,Colorado State,67.0,Nevada,76.0,Feb3
2018,Colorado State,90.0,San Jose State,79.0,Feb10
2018,Colorado State,65.0,Fresno State,86.0,Feb17
2018,Colorado State,83.0,Nevada,92.0,Feb25
2018,Colorado State,87.0,New Mexico,108.0,Feb28
2018,Colorado State,65.0,Utah State,76.0,Mar7
2018,Colorado,66.0,Northern Colorado,51.0,Nov10
2018,Colorado,89.0,Denver,62.0,Nov14
2018,Colorado,70.0,Quinnipiac,69.0,Nov17
2018,Colorado,86.0,Drake,81.0,Nov18
2018,Colorado,79.0,Mercer,70.0,Nov19
2018,Colorado,75.0,New Mexico,57.0,Dec6
2018,Colorado,69.0,Xavier,96.0,Dec9
2018,Colorado,59.0,San Diego,69.0,Dec12
2018,Colorado,112.0,South Dakota State,103.0,Dec15
2018,Colorado,73.0,Iowa,80.0,Dec22
2018,Colorado,57.0,Oregon State,76.0,Dec29
2018,Colorado,62.0,Oregon,77.0,Dec31
2018,Colorado,58.0,Southern California,70.0,Jan10
2018,Colorado,68.0,UCLA,59.0,Jan13
2018,Colorado,82.0,Washington State,73.0,Jan18
2018,Colorado,62.0,Washington,72.0,Jan20
2018,Colorado,67.0,Utah,55.0,Feb2
2018,Colorado,64.0,Stanford,56.0,Feb11
2018,Colorado,69.0,Washington State,73.0,Feb15
2018,Colorado,59.0,Washington,82.0,Feb17
2018,Colorado,64.0,Southern California,75.0,Feb21
2018,Colorado,80.0,UCLA,76.0,Feb25
2018,Colorado,54.0,Utah,64.0,Mar3
2018,Columbia,60.0,Villanova,75.0,Nov10
2018,Columbia,87.0,Longwood,77.0,Nov14
2018,Columbia,65.0,Penn State,79.0,Nov17
2018,Columbia,73.0,Connecticut,77.0,Nov29
2018,Columbia,87.0,Quinnipiac,89.0,Dec4
2018,Columbia,66.0,Stony Brook,76.0,Dec7
2018,Columbia,68.0,Navy,73.0,Dec10
2018,Columbia,83.0,Maine,71.0,Dec30
2018,Columbia,87.0,Sarah Lawrence,42.0,Jan6
2018,Columbia,56.0,Princeton,72.0,Jan12
2018,Columbia,71.0,Pennsylvania,77.0,Jan13
2018,Columbia,88.0,Cornell,62.0,Jan20
2018,Columbia,81.0,Cornell,82.0,Jan27
2018,Columbia,83.0,Harvard,76.0,Feb2
2018,Columbia,77.0,Dartmouth,74.0,Feb3
2018,Columbia,84.0,Yale,88.0,Feb9
2018,Columbia,62.0,Pennsylvania,74.0,Feb16
2018,Columbia,85.0,Princeton,60.0,Feb17
2018,Columbia,73.0,Yale,83.0,Feb24
2018,Columbia,78.0,Dartmouth,80.0,Mar2
2018,Columbia,74.0,Harvard,93.0,Mar3
2018,Connecticut,72.0,Stony Brook,64.0,Nov14
2018,Connecticut,71.0,Oregon,63.0,Nov23
2018,Connecticut,57.0,Michigan State,77.0,Nov25
2018,Connecticut,84.0,Monmouth,81.0,Dec2
2018,Connecticut,63.0,Syracuse,72.0,Dec5
2018,Connecticut,72.0,Coppin State,59.0,Dec9
2018,Connecticut,62.0,Wichita State,72.0,Dec30
2018,Connecticut,88.0,Tulsa,90.0,Jan3
2018,Connecticut,70.0,East Carolina,65.0,Jan6
2018,Connecticut,67.0,Tulane,57.0,Jan13
2018,Connecticut,49.0,Memphis,73.0,Jan16
2018,Connecticut,61.0,Villanova,81.0,Jan20
2018,Connecticut,63.0,Southern Methodist,52.0,Jan25
2018,Connecticut,57.0,Temple,85.0,Jan28
2018,Connecticut,68.0,South Florida,65.0,Feb7
2018,Connecticut,74.0,Wichita State,95.0,Feb10
2018,Connecticut,71.0,Tulsa,73.0,Feb15
2018,Connecticut,84.0,East Carolina,80.0,Feb18
2018,Connecticut,79.0,Memphis,83.0,Feb25
2018,Connecticut,72.0,Temple,66.0,Feb28
2018,Connecticut,71.0,Houston,81.0,Mar4
2018,Connecticut,73.0,Southern Methodist,80.0,Mar8
2018,Coppin State,54.0,Oregon,70.0,Nov10
2018,Coppin State,50.0,East Carolina,76.0,Nov12
2018,Coppin State,39.0,Rutgers,64.0,Nov19
2018,Coppin State,37.0,Ohio,80.0,Dec1
2018,Coppin State,60.0,Georgetown,76.0,Dec3
2018,Coppin State,53.0,Navy,70.0,Dec6
2018,Coppin State,74.0,Maryland-Baltimore County,81.0,Dec12
2018,Coppin State,38.0,West Virginia,77.0,Dec20
2018,Coppin State,53.0,Mount St. Mary's,66.0,Dec22
2018,Coppin State,62.0,Georgia Tech,76.0,Dec27
2018,Coppin State,43.0,Penn State,88.0,Dec30
2018,Coppin State,67.0,Norfolk State,75.0,Jan3
2018,Coppin State,71.0,Savannah State,80.0,Jan6
2018,Coppin State,79.0,Florida A&M,78.0,Jan8
2018,Coppin State,61.0,North Carolina Central,81.0,Jan13
2018,Coppin State,47.0,North Carolina A&T,60.0,Jan15
2018,Coppin State,80.0,Morgan State,73.0,Jan20
2018,Coppin State,73.0,South Carolina State,65.0,Jan27
